Block,0,0,00354D04,0,1,1,4294967295,0,0
Block,32,0,001D738D,0,1,1,4294967295,0,0
Block,64,0,003F2443,0,1,1,4294967295,0,0
Block,96,0,003A963D,0,1,1,4294967295,0,0
Block,128,0,001A7681,0,1,1,4294967295,0,0
Block,160,0,003FECD5,0,1,1,4294967295,0,0
Block,192,0,00273C73,0,1,1,4294967295,0,0
Block,224,0,003B2C7D,0,1,1,4294967295,0,0
Block,256,0,001ECC1F,0,1,1,4294967295,0,0
Block,288,0,00359D3A,0,1,1,4294967295,0,0
Block,320,0,001288C0,0,1,1,4294967295,0,0
Block,352,0,00234A66,0,1,1,4294967295,0,0
Block,384,0,00009B37,0,1,1,4294967295,0,0
Block,416,0,00199000,0,1,1,4294967295,0,0
Block,448,0,0021BB26,0,1,1,4294967295,0,0
Block,480,0,0007666B,0,1,1,4294967295,0,0
Block,512,0,000E253F,0,1,1,4294967295,0,0
Block,544,0,0029D94D,0,1,1,4294967295,0,0
Block,576,0,0012C08E,0,1,1,4294967295,0,0
Block,608,0,003CCCA2,0,1,1,4294967295,0,0
Block,640,0,002ED298,0,1,1,4294967295,0,0
Block,672,0,001596F5,0,1,1,4294967295,0,0
Block,704,0,001690AB,0,1,1,4294967295,0,0
Block,736,0,00012662,0,1,1,4294967295,0,0
Block,768,0,00041E20,0,1,1,4294967295,0,0
Block,768,32,003935B3,0,1,1,4294967295,0,0
Block,768,64,001B2505,0,1,1,4294967295,0,0
Block,768,96,001EF0AF,0,1,1,4294967295,0,0
Block,768,128,003C6A98,0,1,1,4294967295,0,0
Block,768,160,000B384D,0,1,1,4294967295,0,0
Block,768,192,003BFE8A,0,1,1,4294967295,0,0
Block,768,224,00126034,0,1,1,4294967295,0,0
Block,768,256,000FE626,0,1,1,4294967295,0,0
Block,768,288,0014F4E9,0,1,1,4294967295,0,0
Block,768,320,002DE63F,0,1,1,4294967295,0,0
Block,768,352,00044F03,0,1,1,4294967295,0,0
Block,768,384,00162465,0,1,1,4294967295,0,0
Block,768,416,0032945A,0,1,1,4294967295,0,0
Block,768,448,003F73C2,0,1,1,4294967295,0,0
Block,768,480,002F9A95,0,1,1,4294967295,0,0
Block,768,512,0024CD3B,0,1,1,4294967295,0,0
Block,768,544,003511C9,0,1,1,4294967295,0,0
Block,768,576,002A3286,0,1,1,4294967295,0,0
Block,736,576,00189722,0,1,1,4294967295,0,0
Block,704,576,00363D0B,0,1,1,4294967295,0,0
Block,672,576,001A9494,0,1,1,4294967295,0,0
Block,640,576,00184CA9,0,1,1,4294967295,0,0
Block,608,576,000151C5,0,1,1,4294967295,0,0
Block,576,576,00327656,0,1,1,4294967295,0,0
Block,544,576,00388A3C,0,1,1,4294967295,0,0
Block,512,576,00218FDD,0,1,1,4294967295,0,0
Block,480,576,0038BE50,0,1,1,4294967295,0,0
Block,448,576,000AFFC4,0,1,1,4294967295,0,0
Block,416,576,0001027E,0,1,1,4294967295,0,0
Block,384,576,0018DC07,0,1,1,4294967295,0,0
Block,352,576,0039FFA7,0,1,1,4294967295,0,0
Block,320,576,0028AD9E,0,1,1,4294967295,0,0
Block,288,576,00239A10,0,1,1,4294967295,0,0
Block,256,576,00116EE1,0,1,1,4294967295,0,0
Block,224,576,00219AFD,0,1,1,4294967295,0,0
Block,192,576,003829E2,0,1,1,4294967295,0,0
Block,160,576,000C0A40,0,1,1,4294967295,0,0
Block,128,576,00115483,0,1,1,4294967295,0,0
Block,96,576,0006A0BD,0,1,1,4294967295,0,0
Block,64,576,00389111,0,1,1,4294967295,0,0
Block,32,576,0023D837,0,1,1,4294967295,0,0
Block,0,576,00396AFA,0,1,1,4294967295,0,0
Block,0,544,001E06FC,0,1,1,4294967295,0,0
Block,0,512,00372504,0,1,1,4294967295,0,0
Block,0,480,003886F2,0,1,1,4294967295,0,0
Block,0,448,0038AC61,0,1,1,4294967295,0,0
Block,0,416,001978AF,0,1,1,4294967295,0,0
Block,0,384,0038C2C7,0,1,1,4294967295,0,0
Block,0,352,0007FED5,0,1,1,4294967295,0,0
Block,0,320,00342895,0,1,1,4294967295,0,0
Block,0,288,00072249,0,1,1,4294967295,0,0
Block,0,256,001FE49A,0,1,1,4294967295,0,0
Block,0,224,003C4166,0,1,1,4294967295,0,0
Block,0,192,00174836,0,1,1,4294967295,0,0
Block,0,160,00027C60,0,1,1,4294967295,0,0
Block,0,128,002EE23B,0,1,1,4294967295,0,0
Block,0,96,002D5408,0,1,1,4294967295,0,0
Block,0,64,0016755F,0,1,1,4294967295,0,0
Block,0,32,001AA20F,0,1,1,4294967295,0,0
PlayerStart,384,544,7712F8A4,0,1,1,4294967295,0,0
GameClear,352,512,2DDB6556,0,3,2,4294967295,0,0
