bDefaultTiles,32,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,64,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,96,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,128,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,160,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,192,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,224,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,256,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,288,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,320,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,352,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,384,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,416,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,448,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,480,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,512,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,544,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,576,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,608,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,640,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,672,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,704,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,736,576,0,0,32,32,0,1,1,4294967295
bDefaultTiles,0,576,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,384,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,352,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,320,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,288,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,256,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,224,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,192,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,160,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,128,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,96,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,64,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,32,32,0,32,32,0,1,1,4294967295
bDefaultTiles,0,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,32,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,64,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,96,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,128,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,160,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,192,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,224,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,256,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,288,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,320,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,352,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,384,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,416,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,448,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,480,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,512,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,544,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,576,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,608,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,640,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,672,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,704,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,736,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,0,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,32,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,64,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,96,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,128,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,160,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,192,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,224,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,256,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,288,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,320,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,352,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,384,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,416,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,448,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,480,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,512,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,544,32,0,32,32,0,1,1,4294967295
bDefaultTiles,768,576,32,0,32,32,0,1,1,4294967295
