bDefaultTiles,0,0,32,96,32,32,0,1,1,4294967295
bDefaultTiles,0,576,32,96,32,32,0,1,1,4294967295
bDefaultTiles,0,544,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,512,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,480,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,448,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,416,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,384,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,352,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,320,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,288,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,256,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,224,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,192,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,160,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,128,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,96,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,64,32,64,32,32,0,1,1,4294967295
bDefaultTiles,0,32,32,64,32,32,0,1,1,4294967295
bDefaultTiles,32,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,64,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,96,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,128,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,160,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,192,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,224,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,256,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,288,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,320,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,352,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,384,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,416,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,448,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,480,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,512,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,544,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,576,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,608,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,640,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,672,576,0,96,32,32,0,1,1,4294967295
bDefaultTiles,32,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,64,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,96,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,128,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,160,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,192,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,224,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,256,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,288,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,320,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,352,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,384,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,416,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,448,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,480,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,512,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,544,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,576,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,608,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,640,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,672,0,0,96,32,32,0,1,1,4294967295
bDefaultTiles,704,0,32,96,32,32,0,1,1,4294967295
bDefaultTiles,704,576,32,96,32,32,0,1,1,4294967295
bDefaultTiles,704,544,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,512,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,480,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,448,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,416,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,384,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,352,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,320,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,288,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,256,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,224,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,192,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,160,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,128,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,96,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,64,32,64,32,32,0,1,1,4294967295
bDefaultTiles,704,32,32,64,32,32,0,1,1,4294967295
bDefaultTiles,736,576,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,544,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,512,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,480,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,448,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,416,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,384,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,352,0,64,32,32,0,1,1,4294967295
bDefaultTiles,768,352,0,64,32,32,0,1,1,4294967295
bDefaultTiles,768,320,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,288,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,256,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,224,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,192,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,160,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,128,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,96,0,64,32,32,0,1,1,4294967295
bDefaultTiles,736,64,0,64,32,32,0,1,1,4294967295
